person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_age,log_person_income
MORTGAGE,2.0,PERSONAL,D,12000,15.21,0,0.14,Y,10,3.332204510175204,11.379439785586554
OWN,12.0,VENTURE,C,12000,12.99,0,0.14,N,6,3.332204510175204,11.380536276924483
MORTGAGE,15.0,EDUCATION,A,15000,8.49,0,0.17,N,6,3.5263605246161616,11.380536276924483
MORTGAGE,4.0,PERSONAL,B,12000,11.49,0,0.14,N,8,3.367295829986474,11.380536276924483
RENT,0.0,DEBTCONSOLIDATION,B,12000,10.99,0,0.13,N,6,3.5553480614894135,11.407564949312402
RENT,2.0,MEDICAL,B,12000,10.62,0,0.13,N,5,3.4657359027997265,11.407564949312402
MORTGAGE,4.0,DEBTCONSOLIDATION,A,2800,7.14,0,0.03,N,9,3.4965075614664802,11.383898199233991
MORTGAGE,12.0,PERSONAL,B,24000,10.75,0,0.27,N,7,3.332204510175204,11.384523750165704
MORTGAGE,5.0,DEBTCONSOLIDATION,C,20000,12.84,0,0.23,Y,10,3.295836866004329,11.384955720525614
MORTGAGE,11.0,VENTURE,D,14000,17.58,0,0.16,N,7,3.4339872044851463,11.385092093460344
MORTGAGE,9.0,EDUCATION,C,12000,15.96,1,0.16,N,5,3.4339872044851463,11.238488619268468
MORTGAGE,4.0,VENTURE,B,14000,12.42,0,0.16,N,10,3.295836866004329,11.385092093460344
MORTGAGE,18.0,MEDICAL,B,9800,12.69,0,0.11,N,10,3.5553480614894135,11.385092093460344
RENT,3.0,MEDICAL,C,12000,12.29,0,0.13,N,5,3.4011973816621555,11.407564949312402
RENT,13.0,MEDICAL,A,12000,7.14,0,0.13,N,8,3.367295829986474,11.41248615363147
RENT,5.0,MEDICAL,A,12000,6.92,0,0.13,N,7,3.5263605246161616,11.420810176062423
MORTGAGE,8.0,PERSONAL,B,14400,11.71,0,0.16,N,6,3.295836866004329,11.385092093460344
MORTGAGE,8.0,MEDICAL,D,8000,15.99,1,0.1238390092879257,Y,6,3.4011973816621555,11.075969689770693
RENT,11.0,HOMEIMPROVEMENT,A,12000,8.9,0,0.13,N,8,3.295836866004329,11.440354772135393
RENT,0.0,EDUCATION,B,12000,9.99,0,0.13,N,5,3.5553480614894135,11.440354772135393
RENT,5.0,VENTURE,D,12000,14.91,0,0.13,Y,8,3.4339872044851463,11.452538314955133
MORTGAGE,4.0,HOMEIMPROVEMENT,E,20000,10.995555082490686,1,0.26,Y,8,3.367295829986474,11.238488619268468
MORTGAGE,3.0,DEBTCONSOLIDATION,C,15000,13.85,0,0.17,Y,6,3.367295829986474,11.385092093460344
OWN,11.0,HOMEIMPROVEMENT,C,3500,13.57,0,0.04,Y,8,3.295836866004329,11.385092093460344
MORTGAGE,12.0,HOMEIMPROVEMENT,A,5000,8.94,1,0.07,N,5,3.332204510175204,11.238488619268468
RENT,1.0,DEBTCONSOLIDATION,B,12000,10.75,0,0.13,N,5,3.4339872044851463,11.461674274959433
RENT,1.0,EDUCATION,B,12000,11.11,0,0.13,N,6,3.295836866004329,11.466881526468821
MORTGAGE,5.0,PERSONAL,C,5000,12.41,1,0.07,Y,9,3.4339872044851463,11.238488619268468
MORTGAGE,10.0,DEBTCONSOLIDATION,B,7000,9.2,0,0.08,N,10,3.4339872044851463,11.385092093460344
RENT,11.0,EDUCATION,C,12000,13.23,0,0.125,N,10,3.4011973816621555,11.472103470449973
MORTGAGE,6.0,DEBTCONSOLIDATION,B,21600,12.42,0,0.25,N,8,3.367295829986474,11.385716898229186
RENT,15.0,DEBTCONSOLIDATION,C,12000,14.26,0,0.12,Y,10,3.4339872044851463,11.502875129116727
RENT,6.0,VENTURE,C,12000,13.61,0,0.12,Y,9,3.332204510175204,11.512885464170207
MORTGAGE,5.0,MEDICAL,C,2700,14.27,0,0.03,N,10,3.4657359027997265,11.390757830996021
RENT,3.0,PERSONAL,A,12000,7.88,0,0.12,N,6,3.5553480614894135,11.512925464970229
MORTGAGE,14.0,EDUCATION,A,7000,6.62,0,0.08,N,6,3.4011973816621555,11.394141928980261
MORTGAGE,15.0,EDUCATION,B,14000,10.65,0,0.16,N,10,3.4339872044851463,11.396391648714276
MORTGAGE,14.0,VENTURE,A,4000,6.03,0,0.04,N,6,3.4011973816621555,11.396391648714276
MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,10.65,0,0.11,N,7,3.295836866004329,11.396391648714276
RENT,13.0,DEBTCONSOLIDATION,A,12000,7.88,0,0.12,N,9,3.4011973816621555,11.512925464970229
MORTGAGE,3.0,PERSONAL,B,10800,11.99,0,0.12,N,8,3.4011973816621555,11.396391648714276
MORTGAGE,5.0,MEDICAL,D,15000,16.89,1,0.2291825821237585,N,9,3.332204510175204,11.089041771338046
RENT,11.0,MEDICAL,D,12000,17.27,1,0.1568627450980392,N,10,3.4011973816621555,11.245046019814627
OWN,10.0,VENTURE,A,3000,6.76,0,0.03,N,6,3.295836866004329,11.396391648714276
MORTGAGE,14.0,DEBTCONSOLIDATION,B,23000,11.49,1,0.3,N,6,3.4657359027997265,11.251560700835821
MORTGAGE,17.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.11,N,7,3.5263605246161616,11.396391648714276
MORTGAGE,18.0,EDUCATION,B,15000,11.14,1,0.19,N,6,3.5263605246161616,11.251560700835821
MORTGAGE,0.0,EDUCATION,E,15000,17.74,1,0.19,Y,6,3.295836866004329,11.251560700835821
MORTGAGE,11.0,EDUCATION,D,2800,14.96,0,0.03,Y,10,3.295836866004329,11.396391648714276
RENT,3.0,HOMEIMPROVEMENT,B,12000,10.65,0,0.11,N,5,3.4965075614664802,11.608235644774552
MORTGAGE,8.0,PERSONAL,D,12250,15.05,0,0.14,N,8,3.4339872044851463,11.396391648714276
MORTGAGE,4.0,PERSONAL,A,10000,7.51,0,0.11,N,9,3.295836866004329,11.396436591524559
RENT,8.0,HOMEIMPROVEMENT,B,12000,12.18,0,0.11,N,7,3.4011973816621555,11.608235644774552
MORTGAGE,2.0,EDUCATION,D,4800,14.11,0,0.05,Y,8,3.367295829986474,11.396436591524559
RENT,1.0,DEBTCONSOLIDATION,A,12000,7.49,0,0.11,N,6,3.4011973816621555,11.626218435353747
OWN,0.0,MEDICAL,C,4900,13.22,0,0.14,N,10,3.4657359027997265,10.491274217438248
MORTGAGE,0.0,DEBTCONSOLIDATION,F,10000,18.43,1,0.13,N,6,3.4657359027997265,11.25674205957782
OWN,13.0,MEDICAL,C,8000,13.23,0,0.09,N,10,3.367295829986474,11.402217342985807
MORTGAGE,4.0,VENTURE,A,4800,5.42,0,0.05,N,8,3.332204510175204,11.403132920142474
RENT,11.0,DEBTCONSOLIDATION,A,12000,7.51,0,0.1,N,9,3.4657359027997265,11.695247021764184
MORTGAGE,13.0,EDUCATION,C,6000,13.98,0,0.07,Y,5,3.367295829986474,11.405885762489225
MORTGAGE,5.0,VENTURE,C,20000,10.995555082490686,0,0.22,Y,9,3.4011973816621555,11.406453220459712
RENT,4.0,HOMEIMPROVEMENT,B,12000,10.99,0,0.1,N,7,3.5553480614894135,11.695247021764184
RENT,4.0,PERSONAL,B,12000,11.49,0,0.1,N,6,3.5263605246161616,11.695247021764184
RENT,1.0,EDUCATION,D,12000,10.995555082490686,1,0.11,N,9,3.367295829986474,11.589886506106357
RENT,4.0,DEBTCONSOLIDATION,A,12000,10.995555082490686,0,0.1,N,5,3.295836866004329,11.695247021764184
RENT,5.0,MEDICAL,B,12000,11.83,0,0.1,N,7,3.4965075614664802,11.719939634354555
RENT,5.0,HOMEIMPROVEMENT,D,12000,16.29,1,0.11,N,5,3.4657359027997265,11.635143097694478
RENT,3.0,MEDICAL,E,12000,15.68,1,0.1249310276618117,N,6,3.4965075614664802,11.47265540144137
MORTGAGE,4.0,HOMEIMPROVEMENT,B,20000,12.42,0,0.22,N,10,3.295836866004329,11.407564949312402
RENT,0.0,PERSONAL,E,12000,17.93,1,0.1,Y,10,3.4657359027997265,11.669929213779893
MORTGAGE,11.0,DEBTCONSOLIDATION,B,6000,11.71,0,0.07,N,8,3.4339872044851463,11.407564949312402
RENT,1.0,VENTURE,E,12000,18.79,1,0.1,Y,8,3.4011973816621555,11.669971947909513
MORTGAGE,8.0,DEBTCONSOLIDATION,A,14000,7.9,0,0.16,N,9,3.367295829986474,11.407564949312402
RENT,6.0,VENTURE,D,12000,16.49,0,0.09,N,10,3.4339872044851463,11.77528972943772
MORTGAGE,9.0,DEBTCONSOLIDATION,A,15000,7.9,0,0.17,N,9,3.4339872044851463,11.407564949312402
RENT,11.0,EDUCATION,C,12000,15.23,0,0.09,Y,10,3.295836866004329,11.77528972943772
RENT,1.0,MEDICAL,D,12000,14.91,1,0.1196410767696909,Y,7,3.4339872044851463,11.515920973950028
RENT,17.0,EDUCATION,B,12000,10.75,0,0.09,N,6,3.5553480614894135,11.77528972943772
MORTGAGE,6.0,MEDICAL,A,24400,8.9,0,0.27,N,10,3.295836866004329,11.407564949312402
RENT,3.0,DEBTCONSOLIDATION,B,12000,9.91,0,0.09,N,10,3.332204510175204,11.84939770159144
MORTGAGE,2.0,HOMEIMPROVEMENT,B,7000,11.71,0,0.08,N,10,3.4011973816621555,11.407564949312402
RENT,9.0,HOMEIMPROVEMENT,A,12000,7.88,0,0.09,N,7,3.332204510175204,11.84939770159144
OWN,1.0,VENTURE,A,7500,7.51,0,0.08,N,6,3.295836866004329,11.407564949312402
MORTGAGE,5.0,PERSONAL,A,11400,6.62,0,0.13,N,8,3.4965075614664802,11.407564949312402
MORTGAGE,2.0,HOMEIMPROVEMENT,D,35000,17.27,1,0.45,Y,5,3.295836866004329,11.26446410567173
RENT,5.0,HOMEIMPROVEMENT,B,12000,10.59,0,0.08,N,9,3.5263605246161616,11.918390573078392
RENT,14.0,DEBTCONSOLIDATION,A,12000,7.29,0,0.08,N,7,3.4011973816621555,11.918390573078392
RENT,0.0,HOMEIMPROVEMENT,B,12000,10.74,0,0.08,N,9,3.4339872044851463,11.918390573078392
RENT,5.0,MEDICAL,A,12000,6.54,0,0.08,N,9,3.332204510175204,11.918963742118963
MORTGAGE,13.0,DEBTCONSOLIDATION,A,6000,6.03,0,0.07,N,5,3.367295829986474,11.407564949312402
MORTGAGE,6.0,PERSONAL,A,15600,7.9,0,0.17,N,9,3.4657359027997265,11.407564949312402
RENT,1.0,HOMEIMPROVEMENT,A,12000,5.79,0,0.07,N,6,3.332204510175204,12.043553716032399
RENT,3.0,VENTURE,A,12000,7.9,0,0.06,N,10,3.5263605246161616,12.138863895836725
RENT,4.0,EDUCATION,D,12000,14.96,1,0.05,N,6,3.295836866004329,12.314927050442256
RENT,14.0,MEDICAL,D,12000,15.33,1,0.0170502983802216,Y,9,3.4657359027997265,13.464249503869622
MORTGAGE,16.0,EDUCATION,C,21400,15.23,0,0.24,Y,5,3.4657359027997265,11.407564949312402
RENT,3.0,DEBTCONSOLIDATION,B,12075,12.42,0,0.07,N,9,3.295836866004329,12.043553716032399
RENT,2.0,MEDICAL,B,12100,9.45,0,0.22,N,6,3.295836866004329,10.896739325546411
MORTGAGE,6.0,MEDICAL,B,18000,10.995555082490686,0,0.2,N,8,3.4339872044851463,11.407564949312402
MORTGAGE,13.0,DEBTCONSOLIDATION,B,21000,11.99,0,0.23,N,10,3.367295829986474,11.407564949312402
MORTGAGE,12.0,HOMEIMPROVEMENT,C,5000,14.79,0,0.06,Y,8,3.332204510175204,11.407564949312402
RENT,5.0,EDUCATION,B,12200,9.99,1,0.34,N,6,3.4965075614664802,10.491274217438248
MORTGAGE,11.0,VENTURE,D,21000,15.62,0,0.23,N,9,3.295836866004329,11.407564949312402
MORTGAGE,14.0,MEDICAL,A,18000,8.49,0,0.2,N,9,3.4011973816621555,11.407564949312402
MORTGAGE,5.0,VENTURE,A,17000,10.995555082490686,0,0.19,N,10,3.4339872044851463,11.407564949312402
RENT,0.0,PERSONAL,B,12250,11.26,1,0.44,N,7,3.295836866004329,10.23981692180943
MORTGAGE,4.0,VENTURE,C,8000,10.995555082490686,0,0.09,Y,9,3.4011973816621555,11.407564949312402
RENT,1.0,VENTURE,B,12250,10.59,1,0.43,N,9,3.332204510175204,10.268130666124037
MORTGAGE,3.0,EDUCATION,A,15000,6.99,0,0.17,N,8,3.367295829986474,11.407564949312402
MORTGAGE,8.0,EDUCATION,B,4800,9.99,0,0.05,N,5,3.5553480614894135,11.407564949312402
RENT,0.0,MEDICAL,C,12250,13.85,1,0.39,N,5,3.4011973816621555,10.357742824813725
RENT,4.0,MEDICAL,C,12250,13.23,1,0.35,N,7,3.295836866004329,10.468687718765452
MORTGAGE,14.0,DEBTCONSOLIDATION,A,4500,5.99,0,0.05,N,6,3.4011973816621555,11.407564949312402
MORTGAGE,15.0,VENTURE,A,15000,6.99,0,0.17,N,6,3.5263605246161616,11.407564949312402
MORTGAGE,3.0,MEDICAL,C,7500,15.23,0,0.08,Y,8,3.5263605246161616,11.407564949312402
RENT,9.0,MEDICAL,D,12250,14.59,1,0.29,N,10,3.332204510175204,10.645424897265505
MORTGAGE,4.0,DEBTCONSOLIDATION,A,9900,5.99,0,0.11,N,5,3.5263605246161616,11.407564949312402
RENT,3.0,PERSONAL,B,12250,11.36,0,0.24,N,5,3.295836866004329,10.858998997563564
MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000,7.49,0,0.17,N,5,3.295836866004329,11.407564949312402
MORTGAGE,4.0,VENTURE,D,10000,15.99,1,0.13,Y,7,3.332204510175204,11.26446410567173
MORTGAGE,3.0,MEDICAL,B,21000,10.74,0,0.23,N,7,3.332204510175204,11.407564949312402
MORTGAGE,1.0,MEDICAL,A,12000,5.79,0,0.13,N,9,3.367295829986474,11.407564949312402
MORTGAGE,8.0,DEBTCONSOLIDATION,A,12000,7.29,0,0.13,N,5,3.295836866004329,11.407564949312402
RENT,3.0,PERSONAL,A,12300,8.49,0,0.18,N,8,3.367295829986474,11.156250521031495
RENT,10.0,MEDICAL,A,12325,6.54,1,0.34,N,10,3.4965075614664802,10.491274217438248
MORTGAGE,7.0,HOMEIMPROVEMENT,A,7000,5.79,0,0.08,N,8,3.5263605246161616,11.407564949312402
MORTGAGE,9.0,MEDICAL,A,14400,7.66,0,0.16,N,6,3.4339872044851463,11.407564949312402
RENT,6.0,MEDICAL,C,12325,12.73,0,0.16,N,6,3.4011973816621555,11.225243392518447
RENT,0.0,HOMEIMPROVEMENT,D,12350,14.96,1,0.11,Y,7,3.5263605246161616,11.589886506106357
MORTGAGE,8.0,EDUCATION,A,8000,7.66,0,0.09,N,5,3.295836866004329,11.407564949312402
MORTGAGE,8.0,HOMEIMPROVEMENT,B,18000,11.11,0,0.2,N,10,3.4339872044851463,11.407564949312402
OWN,5.0,HOMEIMPROVEMENT,D,20000,15.28,0,0.22,Y,6,3.332204510175204,11.407564949312402
MORTGAGE,5.0,PERSONAL,A,10000,5.79,0,0.11,N,7,3.4011973816621555,11.407564949312402
RENT,16.0,DEBTCONSOLIDATION,C,12400,13.49,0,0.19,Y,6,3.4657359027997265,11.082142548877775
RENT,12.0,EDUCATION,A,12400,10.995555082490686,0,0.17,N,5,3.4011973816621555,11.184421397998193
MORTGAGE,11.0,EDUCATION,A,12000,6.92,0,0.13,N,5,3.4339872044851463,11.407564949312402
RENT,11.0,MEDICAL,D,12500,15.65,1,0.36,Y,8,3.295836866004329,10.46310334047155
RENT,2.0,EDUCATION,C,12500,10.995555082490686,1,0.36,N,10,3.332204510175204,10.46310334047155
MORTGAGE,4.0,DEBTCONSOLIDATION,C,12000,12.98,0,0.13,N,6,3.4965075614664802,11.407564949312402
MORTGAGE,12.0,PERSONAL,A,6000,5.42,0,0.07,N,7,3.4965075614664802,11.407564949312402
RENT,4.0,EDUCATION,B,12500,10.25,1,0.34,N,8,3.295836866004329,10.505067539570582
MORTGAGE,3.0,MEDICAL,A,14500,6.54,0,0.16,N,10,3.5553480614894135,11.407564949312402
MORTGAGE,7.0,MEDICAL,B,3000,9.25,0,0.03,N,9,3.4657359027997265,11.407564949312402
MORTGAGE,3.0,VENTURE,C,16500,12.61,0,0.18,N,6,3.4339872044851463,11.407564949312402
RENT,7.0,PERSONAL,B,2800,10.995555082490686,0,0.07,N,9,3.295836866004329,10.530494930591528
RENT,4.0,DEBTCONSOLIDATION,A,2800,10.995555082490686,0,0.07,N,5,3.367295829986474,10.596634733096073
MORTGAGE,14.0,VENTURE,D,9000,15.58,0,0.1,Y,6,3.4011973816621555,11.407564949312402
MORTGAGE,12.0,EDUCATION,A,5325,7.88,0,0.06,N,10,3.332204510175204,11.407564949312402
MORTGAGE,13.0,HOMEIMPROVEMENT,B,12000,11.49,0,0.13,N,7,3.4339872044851463,11.407564949312402
MORTGAGE,0.0,MEDICAL,A,15000,7.88,0,0.17,N,6,3.332204510175204,11.407564949312402
MORTGAGE,5.0,VENTURE,B,25000,11.86,0,0.28,N,6,3.332204510175204,11.407564949312402
MORTGAGE,0.0,MEDICAL,A,10000,7.14,0,0.11,N,10,3.295836866004329,11.407564949312402
RENT,2.0,VENTURE,D,2800,16.0,1,0.08,N,9,3.4339872044851463,10.491274217438248
RENT,3.0,EDUCATION,C,2800,10.995555082490686,0,0.06,N,8,3.332204510175204,10.714417768752456
RENT,2.0,VENTURE,E,2800,16.77,1,0.07,Y,7,3.332204510175204,10.586584397242571
MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,7.14,0,0.11,N,5,3.295836866004329,11.407564949312402
MORTGAGE,5.0,VENTURE,D,13600,16.32,0,0.15,Y,7,3.332204510175204,11.407564949312402
RENT,3.0,MEDICAL,E,2800,17.56,0,0.06,N,10,3.4339872044851463,10.738134295369774
MORTGAGE,2.0,PERSONAL,B,25000,11.36,0,0.28,N,9,3.4657359027997265,11.407564949312402
RENT,4.0,PERSONAL,A,2800,6.99,0,0.06,N,7,3.332204510175204,10.757902880692196
MORTGAGE,10.0,PERSONAL,A,5000,6.76,0,0.06,N,5,3.4011973816621555,11.407564949312402
MORTGAGE,5.0,PERSONAL,B,24250,10.62,0,0.27,N,7,3.5263605246161616,11.407564949312402
RENT,4.0,MEDICAL,A,2800,7.49,0,0.06,N,5,3.295836866004329,10.778956289890028
MORTGAGE,6.0,MEDICAL,B,5500,10.25,0,0.06,N,9,3.295836866004329,11.407564949312402
RENT,6.0,DEBTCONSOLIDATION,C,2800,12.84,0,0.06,Y,5,3.4965075614664802,10.81069717567409
MORTGAGE,4.0,HOMEIMPROVEMENT,B,24000,10.25,1,0.31,N,8,3.332204510175204,11.26446410567173
MORTGAGE,0.0,MEDICAL,E,20000,17.56,1,0.3016591251885369,N,8,3.295836866004329,11.101945176173954
MORTGAGE,12.0,EDUCATION,B,21000,11.36,0,0.23,N,8,3.332204510175204,11.407564949312402
MORTGAGE,3.0,HOMEIMPROVEMENT,C,12000,13.48,0,0.13,N,10,3.4339872044851463,11.407564949312402
OWN,11.0,MEDICAL,C,4200,12.99,0,0.12,Y,7,3.367295829986474,10.46310334047155
RENT,2.0,MEDICAL,B,2800,11.86,0,0.06,N,8,3.5263605246161616,10.819778284410283
MORTGAGE,5.0,VENTURE,C,12000,12.73,0,0.13,N,9,3.295836866004329,11.407564949312402
OWN,2.0,HOMEIMPROVEMENT,B,6000,11.99,0,0.17,N,10,3.295836866004329,10.46310334047155
RENT,6.0,HOMEIMPROVEMENT,B,2800,12.69,1,0.05,N,10,3.295836866004329,10.981897133886719
OWN,2.0,EDUCATION,C,2000,13.99,0,0.06,N,8,3.5263605246161616,10.46310334047155
RENT,1.0,DEBTCONSOLIDATION,C,2800,13.04,0,0.04,N,10,3.295836866004329,11.112447898373103
MORTGAGE,7.0,HOMEIMPROVEMENT,E,17600,16.35,0,0.2,Y,5,3.332204510175204,11.407564949312402
MORTGAGE,0.0,HOMEIMPROVEMENT,B,8000,12.53,0,0.09,N,7,3.4965075614664802,11.407564949312402
MORTGAGE,0.0,HOMEIMPROVEMENT,C,5000,12.87,0,0.06,Y,10,3.4011973816621555,11.407564949312402
MORTGAGE,5.0,VENTURE,A,4200,8.94,0,0.05,N,5,3.4965075614664802,11.407564949312402
MORTGAGE,0.0,EDUCATION,A,5000,10.995555082490686,1,0.06,N,5,3.4339872044851463,11.26446410567173
OWN,7.0,MEDICAL,C,8400,12.87,0,0.09,N,8,3.332204510175204,11.407564949312402
MORTGAGE,12.0,HOMEIMPROVEMENT,C,12000,13.92,0,0.13,N,6,3.332204510175204,11.407564949312402
MORTGAGE,11.0,PERSONAL,A,10000,8.94,0,0.11,N,7,3.295836866004329,11.407564949312402
MORTGAGE,4.0,PERSONAL,A,15000,10.995555082490686,0,0.17,N,6,3.295836866004329,11.407564949312402
MORTGAGE,12.0,HOMEIMPROVEMENT,B,24000,11.83,1,0.31,N,7,3.332204510175204,11.26446410567173
RENT,9.0,HOMEIMPROVEMENT,D,2750,14.84,1,0.16,Y,10,3.367295829986474,9.72913416539135
MORTGAGE,5.0,VENTURE,D,20500,14.96,0,0.23,Y,8,3.295836866004329,11.407564949312402
RENT,0.0,MEDICAL,B,2750,9.99,0,0.07,N,5,3.4011973816621555,10.51867319162636
RENT,3.0,DEBTCONSOLIDATION,B,2750,10.37,0,0.05,N,5,3.4011973816621555,10.952909597013466
MORTGAGE,1.0,HOMEIMPROVEMENT,C,20000,14.26,1,0.26,Y,10,3.4339872044851463,11.26446410567173
MORTGAGE,2.0,PERSONAL,E,20000,16.7,0,0.22,N,9,3.295836866004329,11.407564949312402
RENT,4.0,MEDICAL,B,2725,10.995555082490686,0,0.15,N,8,3.5553480614894135,9.809176873064887
RENT,2.0,EDUCATION,B,2725,9.63,0,0.1,N,6,3.367295829986474,10.203592144986466
RENT,3.0,HOMEIMPROVEMENT,B,2725,12.18,1,0.06,N,7,3.4965075614664802,10.691944912900398
RENT,2.0,EDUCATION,C,2725,11.66,0,0.05,N,8,3.367295829986474,10.858998997563564
MORTGAGE,13.0,VENTURE,B,10000,12.21,0,0.11,N,10,3.367295829986474,11.407564949312402
RENT,6.0,EDUCATION,B,2700,12.69,1,0.18,N,5,3.4011973816621555,9.615805480084347
MORTGAGE,8.0,HOMEIMPROVEMENT,B,25000,11.58,0,0.28,N,6,3.4657359027997265,11.407564949312402
MORTGAGE,3.0,EDUCATION,B,13000,11.89,0,0.14,N,10,3.4011973816621555,11.407564949312402
MORTGAGE,15.0,EDUCATION,C,10000,12.53,0,0.11,N,8,3.4339872044851463,11.407564949312402
RENT,4.0,HOMEIMPROVEMENT,A,2700,7.29,1,0.18,N,5,3.4011973816621555,9.615805480084347
MORTGAGE,9.0,HOMEIMPROVEMENT,C,20000,12.53,0,0.22,N,5,3.5553480614894135,11.407564949312402
MORTGAGE,11.0,MEDICAL,D,12000,14.11,1,0.1809954751131221,N,6,3.332204510175204,11.101945176173954
MORTGAGE,11.0,DEBTCONSOLIDATION,E,12000,16.95,1,0.15,Y,7,3.332204510175204,11.26446410567173
RENT,0.0,VENTURE,C,2700,12.61,0,0.15,Y,9,3.4965075614664802,9.798127036878302
MORTGAGE,9.0,DEBTCONSOLIDATION,A,4000,8.0,0,0.04,N,6,3.332204510175204,11.407564949312402
MORTGAGE,7.0,HOMEIMPROVEMENT,A,18000,9.38,1,0.23,N,6,3.367295829986474,11.26446410567173
MORTGAGE,5.0,PERSONAL,B,7500,10.71,0,0.08,N,5,3.4011973816621555,11.407564949312402
MORTGAGE,8.0,EDUCATION,E,20000,14.82,0,0.22,Y,8,3.4011973816621555,11.407564949312402
MORTGAGE,7.0,EDUCATION,A,10000,8.63,0,0.11,N,5,3.4011973816621555,11.407564949312402
MORTGAGE,7.0,EDUCATION,A,12000,8.32,0,0.13,N,8,3.332204510175204,11.407564949312402
MORTGAGE,5.0,EDUCATION,C,22000,11.03,0,0.24,N,5,3.4965075614664802,11.407564949312402
RENT,2.0,EDUCATION,C,2700,13.49,0,0.08,N,5,3.4339872044851463,10.463217619655723
RENT,4.0,EDUCATION,B,2700,10.0,0,0.07,N,8,3.367295829986474,10.610537638265065
MORTGAGE,9.0,MEDICAL,A,5500,7.49,0,0.06,N,7,3.332204510175204,11.408453443373517
MORTGAGE,5.0,PERSONAL,A,25000,7.51,1,0.32,N,7,3.4011973816621555,11.265886170980464
RENT,4.0,VENTURE,B,2700,11.71,0,0.07,N,7,3.367295829986474,10.616437360392252
MORTGAGE,11.0,HOMEIMPROVEMENT,B,9000,10.995555082490686,1,0.11,N,5,3.295836866004329,11.268302881978894
MORTGAGE,2.0,VENTURE,C,15000,13.47,0,0.17,Y,6,3.4657359027997265,11.410903813540878
MORTGAGE,8.0,PERSONAL,D,10000,14.59,1,0.13,Y,7,3.4339872044851463,11.268366736900534
MORTGAGE,9.0,MEDICAL,B,9500,10.37,0,0.11,N,6,3.4339872044851463,11.411999546380267
RENT,2.0,PERSONAL,B,2700,9.91,0,0.06,N,6,3.295836866004329,10.714417768752456
MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,6.91,0,0.13,N,9,3.332204510175204,11.41334819406813
MORTGAGE,4.0,EDUCATION,C,17000,13.85,0,0.19,Y,5,3.5263605246161616,11.414606764101448
MORTGAGE,11.0,HOMEIMPROVEMENT,A,20000,6.91,0,0.22,N,8,3.332204510175204,11.415312636103227
MORTGAGE,7.0,HOMEIMPROVEMENT,B,18000,10.99,0,0.2,N,5,3.332204510175204,11.415555164573952
MORTGAGE,6.0,VENTURE,A,10000,6.91,0,0.11,N,8,3.4011973816621555,11.415555164573952
MORTGAGE,9.0,DEBTCONSOLIDATION,B,18500,12.42,0,0.2,N,7,3.4011973816621555,11.418614785498987
MORTGAGE,7.0,EDUCATION,A,33950,7.9,0,0.37,N,7,3.4011973816621555,11.418614785498987
MORTGAGE,14.0,VENTURE,B,13600,12.42,0,0.15,N,7,3.4011973816621555,11.418614785498987
MORTGAGE,2.0,PERSONAL,A,11525,7.49,0,0.13,N,7,3.295836866004329,11.418614785498987
OWN,11.0,VENTURE,A,7000,6.99,0,0.08,N,6,3.332204510175204,11.418614785498987
OWN,6.0,VENTURE,B,5600,10.99,0,0.06,N,8,3.5553480614894135,11.418614785498987
MORTGAGE,2.0,HOMEIMPROVEMENT,A,3000,5.99,0,0.03,N,8,3.295836866004329,11.418614785498987
RENT,15.0,DEBTCONSOLIDATION,A,2650,7.4,1,0.265,N,9,3.4339872044851463,9.210340371976184
MORTGAGE,14.0,EDUCATION,A,4000,7.29,0,0.04,N,9,3.5553480614894135,11.418614785498987
MORTGAGE,12.0,MEDICAL,C,21000,13.35,0,0.23,Y,6,3.332204510175204,11.418614785498987
RENT,1.0,VENTURE,B,2650,11.26,0,0.06,N,6,3.332204510175204,10.778956289890028
MORTGAGE,5.0,DEBTCONSOLIDATION,A,14700,7.88,0,0.16,N,6,3.295836866004329,11.418614785498987
MORTGAGE,6.0,PERSONAL,B,15000,9.88,0,0.16,N,9,3.332204510175204,11.418614785498987
RENT,4.0,DEBTCONSOLIDATION,D,2600,16.29,1,0.17,N,10,3.367295829986474,9.615805480084347
OWN,0.0,EDUCATION,A,10000,8.59,0,0.11,N,9,3.5553480614894135,11.418614785498987
MORTGAGE,4.0,MEDICAL,D,13000,16.0,1,0.193596425912137,Y,6,3.4657359027997265,11.114684201951384
MORTGAGE,4.0,HOMEIMPROVEMENT,D,15600,15.7,0,0.17,N,9,3.367295829986474,11.419493520177676
RENT,1.0,MEDICAL,B,2600,10.08,0,0.09,N,7,3.4339872044851463,10.239959789157341
MORTGAGE,13.0,PERSONAL,B,2000,11.49,0,0.02,N,8,3.367295829986474,11.420810176062423
MORTGAGE,10.0,EDUCATION,A,9000,8.49,1,0.11,N,8,3.4011973816621555,11.279731577802517
